count,judge,statute,judge_total,stat_totals
7044,DM_TURNER,2903.32,0,0
7045,DM_TURNER,4511.19,0,0
7046,DM_TURNER,2905.11,0,35
7047,DM_TURNER,2905.32,0,10
7048,DM_TURNER,2907.09,0,51
7049,DM_TURNER,2909.02,0,196
7050,DM_TURNER,2919.21,0,1023
7051,DM_TURNER,2913.11,1,334
7052,DM_TURNER,2913.21,0,837
7053,DM_TURNER,2913.30,0,0
7054,DM_TURNER,2913.31,2,1804
7055,DM_TURNER,2913.40,0,4
7056,DM_TURNER,2913.401,0,1
7057,DM_TURNER,2913.42,2,1020
7058,DM_TURNER,2913.421,0,0
7059,DM_TURNER,2913.44,0,2
7060,DM_TURNER,2913.46,0,323
7061,DM_TURNER,2913.47,0,34
7062,DM_TURNER,2913.48,0,39
7063,DM_TURNER,2913.49,2,908
7064,DM_TURNER,2913.51,6,3905
7065,DM_TURNER,2915.02,0,25
7066,DM_TURNER,2917.01,0,24
7067,DM_TURNER,2917.02,0,55
7068,DM_TURNER,2917.11,0,150
7069,DM_TURNER,2917.21,1,504
7070,DM_TURNER,2917.211,0,0
7071,DM_TURNER,2917.31,0,97
7072,DM_TURNER,2919.01,0,0
7073,DM_TURNER,2919.10,0,0
7074,DM_TURNER,2919.22,1,2274
7075,DM_TURNER,2919.21,0,1023
7076,DM_TURNER,2919.23,0,42
7077,DM_TURNER,2919.25,8,7190
7078,DM_TURNER,2919.27,0,423
7079,DM_TURNER,2921.02,0,43
7080,DM_TURNER,2921.03,0,66
7081,DM_TURNER,2921.04,1,672
7082,DM_TURNER,2921.11,0,8
7083,DM_TURNER,2921.12,1,1916
7084,DM_TURNER,2921.31,0,1161
7085,DM_TURNER,2921.32,0,192
7086,DM_TURNER,2921.33,1,2511
7087,DM_TURNER,2921.34,1,1760
7088,DM_TURNER,2921.36,0,514
7089,DM_TURNER,2921.38,0,263
7090,DM_TURNER,2921.41,0,31
7091,DM_TURNER,2921.44,0,2
7092,DM_TURNER,2921.45,0,2
7093,DM_TURNER,2923.01,0,18
7094,DM_TURNER,2923.02,0,2
7095,DM_TURNER,2923.12,8,4548
7096,DM_TURNER,2923.13,7,4605
7097,DM_TURNER,2923.15,1,170
7098,DM_TURNER,2923.20,0,150
7099,DM_TURNER,2923.24,6,8509
7100,DM_TURNER,2923.32,0,14
7101,DM_TURNER,2923.42,0,53
7102,DM_TURNER,2925.03,8,8016
7103,DM_TURNER,2925.04,0,158
7104,DM_TURNER,2925.06,0,0
7105,DM_TURNER,2925.11,12,14050
7106,DM_TURNER,2925.23,0,263
7107,DM_TURNER,2927.01,0,29
7108,DM_TURNER,2927.03,0,0
7109,DM_TURNER,2927.12,0,29
7110,DM_TURNER,2950.06,1,755
7111,DM_TURNER,2963.24,0,2
7112,S_MIDAY,2903.02,10,812
7113,S_MIDAY,2903.03,3,45
7114,S_MIDAY,2903.04,5,183
7115,S_MIDAY,2903.041,2,17
7116,S_MIDAY,2903.05,0,5
7117,S_MIDAY,2903.06,0,99
7118,S_MIDAY,2903.08,5,367
7119,S_MIDAY,2903.09,0,0
7120,S_MIDAY,2903.11,59,6639
7121,S_MIDAY,2903.13,26,3694
7122,S_MIDAY,2903.21,23,2701
7123,S_MIDAY,2905.01,35,4582
7124,S_MIDAY,2905.02,19,1706
7125,S_MIDAY,2950.05,1,944
7126,S_MIDAY,2907.02,20,1561
7127,S_MIDAY,2907.03,4,425
7128,S_MIDAY,2907.04,6,430
7129,S_MIDAY,2907.05,13,1253
7130,S_MIDAY,2907.06,1,91
7131,S_MIDAY,2907.07,2,187
7132,S_MIDAY,2907.08,1,17
7133,S_MIDAY,2907.09,0,51
7134,S_MIDAY,2907.19,0,1
7135,S_MIDAY,2907.21,0,38
7136,S_MIDAY,2907.22,0,57
7137,S_MIDAY,2907.31,1,164
7138,S_MIDAY,2907.311,0,1
7139,S_MIDAY,2907.32,2,304
7140,S_MIDAY,2907.321,0,7
7141,S_MIDAY,2907.322,1,249
7142,S_MIDAY,2907.323,2,217
7143,S_MIDAY,2909.02,1,196
7144,S_MIDAY,2909.03,0,135
7145,S_MIDAY,2909.04,7,1082
7146,S_MIDAY,2909.05,3,1585
7147,S_MIDAY,2909.06,28,2885
7148,S_MIDAY,2909.09,0,4
7149,S_MIDAY,2909.22,0,0
7150,S_MIDAY,2909.23,0,6
7151,S_MIDAY,2909.24,0,1
7152,S_MIDAY,2909.26,0,0
7153,S_MIDAY,2909.27,0,1
7154,S_MIDAY,2913.02,67,11775
7155,S_MIDAY,2913.03,6,759
7156,S_MIDAY,2911.01,13,1999
7157,S_MIDAY,2911.02,22,2966
7158,S_MIDAY,2911.11,10,1355
7159,S_MIDAY,2911.12,34,4536
7160,S_MIDAY,2911.13,11,1953
7161,S_MIDAY,2913.07,0,0
7162,S_MIDAY,2913.04,1,107
7163,S_MIDAY,2903.11,59,6639
7164,S_MIDAY,2903.12,14,1765
7165,S_MIDAY,2911.21,8,459
7166,S_MIDAY,2913.05,3,318
7167,S_MIDAY,2903.13,26,3694
7168,S_MIDAY,2903.21,23,2701
7169,S_MIDAY,2903.211,8,759
7170,S_MIDAY,2903.31,0,0
7171,S_MIDAY,2903.32,0,0
7172,S_MIDAY,4511.19,0,0
7173,S_MIDAY,2905.11,0,35
7174,S_MIDAY,2905.32,0,10
7175,S_MIDAY,2907.09,0,51
7176,S_MIDAY,2909.02,1,196
7177,S_MIDAY,2919.21,4,1023
7178,S_MIDAY,2913.11,1,334
7179,S_MIDAY,2913.21,4,837
7180,S_MIDAY,2913.30,0,0
7181,S_MIDAY,2913.31,9,1804
7182,S_MIDAY,2913.40,0,4
7183,S_MIDAY,2913.401,0,1
7184,S_MIDAY,2913.42,7,1020
7185,S_MIDAY,2913.421,0,0
7186,S_MIDAY,2913.44,0,2
7187,S_MIDAY,2913.46,7,323
7188,S_MIDAY,2913.47,0,34
7189,S_MIDAY,2913.48,0,39
7190,S_MIDAY,2913.49,5,908
7191,S_MIDAY,2913.51,34,3905
7192,S_MIDAY,2915.02,0,25
7193,S_MIDAY,2917.01,0,24
7194,S_MIDAY,2917.02,1,55
7195,S_MIDAY,2917.11,3,150
7196,S_MIDAY,2917.21,5,504
7197,S_MIDAY,2917.211,0,0
7198,S_MIDAY,2917.31,0,97
7199,S_MIDAY,2919.01,0,0
7200,S_MIDAY,2919.10,0,0
7201,S_MIDAY,2919.22,25,2274
7202,S_MIDAY,2919.21,4,1023
7203,S_MIDAY,2919.23,1,42
7204,S_MIDAY,2919.25,55,7190
7205,S_MIDAY,2919.27,1,423
7206,S_MIDAY,2921.02,0,43
7207,S_MIDAY,2921.03,0,66
7208,S_MIDAY,2921.04,4,672
7209,S_MIDAY,2921.11,0,8
7210,S_MIDAY,2921.12,11,1916
7211,S_MIDAY,2921.31,13,1161
7212,S_MIDAY,2921.32,1,192
7213,S_MIDAY,2921.33,19,2511
7214,S_MIDAY,2921.34,26,1760
7215,S_MIDAY,2921.36,2,514
7216,S_MIDAY,2921.38,0,263
7217,S_MIDAY,2921.41,1,31
7218,S_MIDAY,2921.44,0,2
7219,S_MIDAY,2921.45,0,2
7220,S_MIDAY,2923.01,0,18
7221,S_MIDAY,2923.02,0,2
7222,S_MIDAY,2923.12,40,4548
7223,S_MIDAY,2923.13,43,4605
7224,S_MIDAY,2923.15,1,170
7225,S_MIDAY,2923.20,0,150
7226,S_MIDAY,2923.24,62,8509
7227,S_MIDAY,2923.32,0,14
7228,S_MIDAY,2923.42,1,53
7229,S_MIDAY,2925.03,56,8016
7230,S_MIDAY,2925.04,2,158
7231,S_MIDAY,2925.06,0,0
7232,S_MIDAY,2925.11,128,14050
7233,S_MIDAY,2925.23,1,263
7234,S_MIDAY,2927.01,2,29
7235,S_MIDAY,2927.03,0,0
7236,S_MIDAY,2927.12,0,29
7237,S_MIDAY,2950.06,4,755
7238,S_MIDAY,2963.24,0,2
7239,E_HAGAN,2903.02,2,812
7240,E_HAGAN,2903.03,0,45
7241,E_HAGAN,2903.04,0,183
7242,E_HAGAN,2903.041,0,17
7243,E_HAGAN,2903.05,0,5
7244,E_HAGAN,2903.06,0,99
7245,E_HAGAN,2903.08,1,367
7246,E_HAGAN,2903.09,0,0
7247,E_HAGAN,2903.11,8,6639
7248,E_HAGAN,2903.13,4,3694
7249,E_HAGAN,2903.21,6,2701
7250,E_HAGAN,2905.01,4,4582
7251,E_HAGAN,2905.02,0,1706
7252,E_HAGAN,2950.05,0,944
7253,E_HAGAN,2907.02,1,1561
7254,E_HAGAN,2907.03,1,425
7255,E_HAGAN,2907.04,1,430
7256,E_HAGAN,2907.05,1,1253
7257,E_HAGAN,2907.06,0,91
7258,E_HAGAN,2907.07,0,187
7259,E_HAGAN,2907.08,0,17
7260,E_HAGAN,2907.09,0,51
7261,E_HAGAN,2907.19,0,1
7262,E_HAGAN,2907.21,0,38
7263,E_HAGAN,2907.22,0,57
7264,E_HAGAN,2907.31,0,164
7265,E_HAGAN,2907.311,0,1
7266,E_HAGAN,2907.32,0,304
7267,E_HAGAN,2907.321,0,7
7268,E_HAGAN,2907.322,0,249
7269,E_HAGAN,2907.323,0,217
7270,E_HAGAN,2909.02,1,196
7271,E_HAGAN,2909.03,1,135
7272,E_HAGAN,2909.04,2,1082
7273,E_HAGAN,2909.05,0,1585
7274,E_HAGAN,2909.06,7,2885
7275,E_HAGAN,2909.09,0,4
7276,E_HAGAN,2909.22,0,0
7277,E_HAGAN,2909.23,0,6
7278,E_HAGAN,2909.24,0,1
7279,E_HAGAN,2909.26,0,0
7280,E_HAGAN,2909.27,0,1
7281,E_HAGAN,2913.02,8,11775
7282,E_HAGAN,2913.03,1,759
7283,E_HAGAN,2911.01,3,1999
7284,E_HAGAN,2911.02,3,2966
7285,E_HAGAN,2911.11,1,1355
7286,E_HAGAN,2911.12,1,4536
7287,E_HAGAN,2911.13,1,1953
7288,E_HAGAN,2913.07,0,0
7289,E_HAGAN,2913.04,0,107
7290,E_HAGAN,2903.11,8,6639
7291,E_HAGAN,2903.12,1,1765
7292,E_HAGAN,2911.21,1,459
7293,E_HAGAN,2913.05,0,318
7294,E_HAGAN,2903.13,4,3694
7295,E_HAGAN,2903.21,6,2701
7296,E_HAGAN,2903.211,2,759
7297,E_HAGAN,2903.31,0,0
7298,E_HAGAN,2903.32,0,0
7299,E_HAGAN,4511.19,0,0
7300,E_HAGAN,2905.11,0,35
7301,E_HAGAN,2905.32,0,10
7302,E_HAGAN,2907.09,0,51
7303,E_HAGAN,2909.02,1,196
7304,E_HAGAN,2919.21,4,1023
7305,E_HAGAN,2913.11,0,334
7306,E_HAGAN,2913.21,1,837
7307,E_HAGAN,2913.30,0,0
7308,E_HAGAN,2913.31,1,1804
7309,E_HAGAN,2913.40,0,4
7310,E_HAGAN,2913.401,0,1
7311,E_HAGAN,2913.42,1,1020
7312,E_HAGAN,2913.421,0,0
7313,E_HAGAN,2913.44,0,2
7314,E_HAGAN,2913.46,2,323
7315,E_HAGAN,2913.47,0,34
7316,E_HAGAN,2913.48,0,39
7317,E_HAGAN,2913.49,0,908
7318,E_HAGAN,2913.51,8,3905
7319,E_HAGAN,2915.02,0,25
7320,E_HAGAN,2917.01,0,24
7321,E_HAGAN,2917.02,0,55
7322,E_HAGAN,2917.11,0,150
7323,E_HAGAN,2917.21,2,504
7324,E_HAGAN,2917.211,0,0
7325,E_HAGAN,2917.31,0,97
7326,E_HAGAN,2919.01,0,0
7327,E_HAGAN,2919.10,0,0
7328,E_HAGAN,2919.22,3,2274
7329,E_HAGAN,2919.21,4,1023
7330,E_HAGAN,2919.23,0,42
7331,E_HAGAN,2919.25,8,7190
7332,E_HAGAN,2919.27,1,423
7333,E_HAGAN,2921.02,0,43
7334,E_HAGAN,2921.03,0,66
7335,E_HAGAN,2921.04,0,672
7336,E_HAGAN,2921.11,0,8
7337,E_HAGAN,2921.12,1,1916
7338,E_HAGAN,2921.31,3,1161
7339,E_HAGAN,2921.32,0,192
7340,E_HAGAN,2921.33,4,2511
7341,E_HAGAN,2921.34,3,1760
7342,E_HAGAN,2921.36,2,514
7343,E_HAGAN,2921.38,1,263
7344,E_HAGAN,2921.41,0,31
7345,E_HAGAN,2921.44,0,2
7346,E_HAGAN,2921.45,0,2
7347,E_HAGAN,2923.01,0,18
7348,E_HAGAN,2923.02,0,2
7349,E_HAGAN,2923.12,12,4548
7350,E_HAGAN,2923.13,10,4605
7351,E_HAGAN,2923.15,1,170
7352,E_HAGAN,2923.20,1,150
7353,E_HAGAN,2923.24,3,8509
7354,E_HAGAN,2923.32,0,14
7355,E_HAGAN,2923.42,2,53
7356,E_HAGAN,2925.03,4,8016
7357,E_HAGAN,2925.04,0,158
7358,E_HAGAN,2925.06,0,0
7359,E_HAGAN,2925.11,13,14050
7360,E_HAGAN,2925.23,0,263
7361,E_HAGAN,2927.01,0,29
7362,E_HAGAN,2927.03,0,0
7363,E_HAGAN,2927.12,0,29
7364,E_HAGAN,2950.06,1,755
7365,E_HAGAN,2963.24,0,2
7366,WT_MCGINTY,2903.02,5,812
7367,WT_MCGINTY,2903.03,0,45
7368,WT_MCGINTY,2903.04,1,183
7369,WT_MCGINTY,2903.041,0,17
7370,WT_MCGINTY,2903.05,0,5
7371,WT_MCGINTY,2903.06,0,99
7372,WT_MCGINTY,2903.08,2,367
7373,WT_MCGINTY,2903.09,0,0
7374,WT_MCGINTY,2903.11,13,6639
7375,WT_MCGINTY,2903.13,4,3694
7376,WT_MCGINTY,2903.21,4,2701
7377,WT_MCGINTY,2905.01,7,4582
7378,WT_MCGINTY,2905.02,4,1706
7379,WT_MCGINTY,2950.05,6,944
7380,WT_MCGINTY,2907.02,2,1561
7381,WT_MCGINTY,2907.03,0,425
7382,WT_MCGINTY,2907.04,1,430
7383,WT_MCGINTY,2907.05,2,1253
7384,WT_MCGINTY,2907.06,0,91
7385,WT_MCGINTY,2907.07,1,187
7386,WT_MCGINTY,2907.08,0,17
7387,WT_MCGINTY,2907.09,0,51
7388,WT_MCGINTY,2907.19,0,1
7389,WT_MCGINTY,2907.21,0,38
7390,WT_MCGINTY,2907.22,0,57
7391,WT_MCGINTY,2907.31,1,164
7392,WT_MCGINTY,2907.311,0,1
7393,WT_MCGINTY,2907.32,1,304
7394,WT_MCGINTY,2907.321,0,7
7395,WT_MCGINTY,2907.322,1,249
7396,WT_MCGINTY,2907.323,0,217
7397,WT_MCGINTY,2909.02,1,196
7398,WT_MCGINTY,2909.03,1,135
7399,WT_MCGINTY,2909.04,2,1082
7400,WT_MCGINTY,2909.05,3,1585
7401,WT_MCGINTY,2909.06,5,2885
7402,WT_MCGINTY,2909.09,0,4
7403,WT_MCGINTY,2909.22,0,0
7404,WT_MCGINTY,2909.23,0,6
7405,WT_MCGINTY,2909.24,0,1
7406,WT_MCGINTY,2909.26,0,0
7407,WT_MCGINTY,2909.27,0,1
7408,WT_MCGINTY,2913.02,11,11775
7409,WT_MCGINTY,2913.03,2,759
7410,WT_MCGINTY,2911.01,4,1999
7411,WT_MCGINTY,2911.02,1,2966
7412,WT_MCGINTY,2911.11,5,1355
7413,WT_MCGINTY,2911.12,5,4536
7414,WT_MCGINTY,2911.13,4,1953
7415,WT_MCGINTY,2913.07,0,0
7416,WT_MCGINTY,2913.04,0,107
7417,WT_MCGINTY,2903.11,13,6639
7418,WT_MCGINTY,2903.12,1,1765
7419,WT_MCGINTY,2911.21,3,459
7420,WT_MCGINTY,2913.05,0,318
7421,WT_MCGINTY,2903.13,4,3694
7422,WT_MCGINTY,2903.21,4,2701
7423,WT_MCGINTY,2903.211,3,759
7424,WT_MCGINTY,2903.31,0,0
7425,WT_MCGINTY,2903.32,0,0
7426,WT_MCGINTY,4511.19,0,0
7427,WT_MCGINTY,2905.11,0,35
7428,WT_MCGINTY,2905.32,0,10
7429,WT_MCGINTY,2907.09,0,51
7430,WT_MCGINTY,2909.02,1,196
7431,WT_MCGINTY,2919.21,2,1023
7432,WT_MCGINTY,2913.11,1,334
7433,WT_MCGINTY,2913.21,1,837
7434,WT_MCGINTY,2913.30,0,0
7435,WT_MCGINTY,2913.31,4,1804
7436,WT_MCGINTY,2913.40,0,4
7437,WT_MCGINTY,2913.401,0,1
7438,WT_MCGINTY,2913.42,3,1020
7439,WT_MCGINTY,2913.421,0,0
7440,WT_MCGINTY,2913.44,0,2
7441,WT_MCGINTY,2913.46,0,323
7442,WT_MCGINTY,2913.47,0,34
7443,WT_MCGINTY,2913.48,0,39
7444,WT_MCGINTY,2913.49,1,908
7445,WT_MCGINTY,2913.51,11,3905
7446,WT_MCGINTY,2915.02,0,25
7447,WT_MCGINTY,2917.01,0,24
7448,WT_MCGINTY,2917.02,0,55
7449,WT_MCGINTY,2917.11,0,150
7450,WT_MCGINTY,2917.21,3,504
7451,WT_MCGINTY,2917.211,0,0
7452,WT_MCGINTY,2917.31,0,97
7453,WT_MCGINTY,2919.01,0,0
7454,WT_MCGINTY,2919.10,0,0
7455,WT_MCGINTY,2919.22,6,2274
7456,WT_MCGINTY,2919.21,2,1023
7457,WT_MCGINTY,2919.23,0,42
7458,WT_MCGINTY,2919.25,10,7190
7459,WT_MCGINTY,2919.27,0,423
7460,WT_MCGINTY,2921.02,1,43
7461,WT_MCGINTY,2921.03,0,66
7462,WT_MCGINTY,2921.04,1,672
7463,WT_MCGINTY,2921.11,0,8
7464,WT_MCGINTY,2921.12,3,1916
7465,WT_MCGINTY,2921.31,3,1161
7466,WT_MCGINTY,2921.32,0,192
7467,WT_MCGINTY,2921.33,9,2511
7468,WT_MCGINTY,2921.34,6,1760
7469,WT_MCGINTY,2921.36,2,514
7470,WT_MCGINTY,2921.38,0,263
7471,WT_MCGINTY,2921.41,0,31
7472,WT_MCGINTY,2921.44,0,2
7473,WT_MCGINTY,2921.45,0,2
7474,WT_MCGINTY,2923.01,0,18
7475,WT_MCGINTY,2923.02,0,2
7476,WT_MCGINTY,2923.12,9,4548
7477,WT_MCGINTY,2923.13,12,4605
7478,WT_MCGINTY,2923.15,0,170
7479,WT_MCGINTY,2923.20,1,150
7480,WT_MCGINTY,2923.24,7,8509
7481,WT_MCGINTY,2923.32,0,14
7482,WT_MCGINTY,2923.42,0,53
7483,WT_MCGINTY,2925.03,9,8016
7484,WT_MCGINTY,2925.04,1,158
7485,WT_MCGINTY,2925.06,0,0
7486,WT_MCGINTY,2925.11,21,14050
7487,WT_MCGINTY,2925.23,0,263
7488,WT_MCGINTY,2927.01,0,29
7489,WT_MCGINTY,2927.03,0,0
7490,WT_MCGINTY,2927.12,0,29
7491,WT_MCGINTY,2950.06,4,755
7492,WT_MCGINTY,2963.24,0,2
7493,P_COSGROVE,2903.02,0,812
7494,P_COSGROVE,2903.03,0,45
7495,P_COSGROVE,2903.04,0,183
7496,P_COSGROVE,2903.041,0,17
7497,P_COSGROVE,2903.05,0,5
7498,P_COSGROVE,2903.06,0,99
7499,P_COSGROVE,2903.08,0,367
7500,P_COSGROVE,2903.09,0,0
7501,P_COSGROVE,2903.11,1,6639
7502,P_COSGROVE,2903.13,0,3694
7503,P_COSGROVE,2903.21,0,2701
7504,P_COSGROVE,2905.01,5,4582
7505,P_COSGROVE,2905.02,0,1706
7506,P_COSGROVE,2950.05,0,944
7507,P_COSGROVE,2907.02,1,1561
7508,P_COSGROVE,2907.03,0,425
7509,P_COSGROVE,2907.04,0,430
7510,P_COSGROVE,2907.05,1,1253
7511,P_COSGROVE,2907.06,0,91
7512,P_COSGROVE,2907.07,0,187
7513,P_COSGROVE,2907.08,0,17
7514,P_COSGROVE,2907.09,0,51
7515,P_COSGROVE,2907.19,0,1
7516,P_COSGROVE,2907.21,0,38
7517,P_COSGROVE,2907.22,0,57
7518,P_COSGROVE,2907.31,0,164
7519,P_COSGROVE,2907.311,0,1
7520,P_COSGROVE,2907.32,0,304
7521,P_COSGROVE,2907.321,0,7
7522,P_COSGROVE,2907.322,0,249
7523,P_COSGROVE,2907.323,0,217
7524,P_COSGROVE,2909.02,0,196
7525,P_COSGROVE,2909.03,0,135
7526,P_COSGROVE,2909.04,0,1082
7527,P_COSGROVE,2909.05,0,1585
7528,P_COSGROVE,2909.06,0,2885
7529,P_COSGROVE,2909.09,0,4
7530,P_COSGROVE,2909.22,0,0
7531,P_COSGROVE,2909.23,0,6
7532,P_COSGROVE,2909.24,0,1
7533,P_COSGROVE,2909.26,0,0
7534,P_COSGROVE,2909.27,0,1
7535,P_COSGROVE,2913.02,5,11775
7536,P_COSGROVE,2913.03,0,759
7537,P_COSGROVE,2911.01,2,1999
7538,P_COSGROVE,2911.02,4,2966
7539,P_COSGROVE,2911.11,0,1355
7540,P_COSGROVE,2911.12,2,4536
7541,P_COSGROVE,2911.13,0,1953
7542,P_COSGROVE,2913.07,0,0
7543,P_COSGROVE,2913.04,0,107
7544,P_COSGROVE,2903.11,1,6639
7545,P_COSGROVE,2903.12,0,1765
7546,P_COSGROVE,2911.21,0,459
7547,P_COSGROVE,2913.05,0,318
7548,P_COSGROVE,2903.13,0,3694
7549,P_COSGROVE,2903.21,0,2701
7550,P_COSGROVE,2903.211,0,759
7551,P_COSGROVE,2903.31,0,0
7552,P_COSGROVE,2903.32,0,0
7553,P_COSGROVE,4511.19,0,0
7554,P_COSGROVE,2905.11,0,35
7555,P_COSGROVE,2905.32,0,10
7556,P_COSGROVE,2907.09,0,51
7557,P_COSGROVE,2909.02,0,196
7558,P_COSGROVE,2919.21,0,1023
7559,P_COSGROVE,2913.11,0,334
7560,P_COSGROVE,2913.21,2,837
7561,P_COSGROVE,2913.30,0,0
7562,P_COSGROVE,2913.31,0,1804
7563,P_COSGROVE,2913.40,0,4
7564,P_COSGROVE,2913.401,0,1
7565,P_COSGROVE,2913.42,0,1020
7566,P_COSGROVE,2913.421,0,0
7567,P_COSGROVE,2913.44,0,2
7568,P_COSGROVE,2913.46,0,323
7569,P_COSGROVE,2913.47,0,34
7570,P_COSGROVE,2913.48,0,39
7571,P_COSGROVE,2913.49,0,908
7572,P_COSGROVE,2913.51,0,3905
7573,P_COSGROVE,2915.02,0,25
7574,P_COSGROVE,2917.01,0,24
7575,P_COSGROVE,2917.02,0,55
7576,P_COSGROVE,2917.11,0,150
7577,P_COSGROVE,2917.21,0,504
7578,P_COSGROVE,2917.211,0,0
7579,P_COSGROVE,2917.31,0,97
7580,P_COSGROVE,2919.01,0,0
7581,P_COSGROVE,2919.10,0,0
7582,P_COSGROVE,2919.22,1,2274
7583,P_COSGROVE,2919.21,0,1023
7584,P_COSGROVE,2919.23,0,42
7585,P_COSGROVE,2919.25,1,7190
7586,P_COSGROVE,2919.27,0,423
7587,P_COSGROVE,2921.02,0,43
7588,P_COSGROVE,2921.03,1,66
7589,P_COSGROVE,2921.04,0,672
7590,P_COSGROVE,2921.11,0,8
7591,P_COSGROVE,2921.12,0,1916
7592,P_COSGROVE,2921.31,0,1161
7593,P_COSGROVE,2921.32,0,192
7594,P_COSGROVE,2921.33,1,2511
7595,P_COSGROVE,2921.34,0,1760
7596,P_COSGROVE,2921.36,0,514
7597,P_COSGROVE,2921.38,0,263
7598,P_COSGROVE,2921.41,0,31
7599,P_COSGROVE,2921.44,0,2
7600,P_COSGROVE,2921.45,0,2
7601,P_COSGROVE,2923.01,0,18
7602,P_COSGROVE,2923.02,0,2
7603,P_COSGROVE,2923.12,2,4548
7604,P_COSGROVE,2923.13,5,4605
7605,P_COSGROVE,2923.15,0,170
7606,P_COSGROVE,2923.20,0,150
7607,P_COSGROVE,2923.24,0,8509
7608,P_COSGROVE,2923.32,0,14
7609,P_COSGROVE,2923.42,0,53
7610,P_COSGROVE,2925.03,0,8016
7611,P_COSGROVE,2925.04,0,158
7612,P_COSGROVE,2925.06,0,0
7613,P_COSGROVE,2925.11,1,14050
7614,P_COSGROVE,2925.23,0,263
7615,P_COSGROVE,2927.01,0,29
7616,P_COSGROVE,2927.03,0,0
7617,P_COSGROVE,2927.12,0,29
7618,P_COSGROVE,2950.06,0,755
7619,P_COSGROVE,2963.24,0,2
7620,WC_JONES,2903.02,0,812
7621,WC_JONES,2903.03,0,45
7622,WC_JONES,2903.04,0,183
7623,WC_JONES,2903.041,0,17
7624,WC_JONES,2903.05,0,5
7625,WC_JONES,2903.06,1,99
7626,WC_JONES,2903.08,1,367
7627,WC_JONES,2903.09,0,0
7628,WC_JONES,2903.11,7,6639
7629,WC_JONES,2903.13,5,3694
7630,WC_JONES,2903.21,2,2701
7631,WC_JONES,2905.01,3,4582
7632,WC_JONES,2905.02,2,1706
7633,WC_JONES,2950.05,1,944
7634,WC_JONES,2907.02,3,1561
7635,WC_JONES,2907.03,0,425
7636,WC_JONES,2907.04,2,430
7637,WC_JONES,2907.05,2,1253
7638,WC_JONES,2907.06,0,91
7639,WC_JONES,2907.07,2,187
7640,WC_JONES,2907.08,0,17
7641,WC_JONES,2907.09,0,51
7642,WC_JONES,2907.19,0,1
7643,WC_JONES,2907.21,1,38
7644,WC_JONES,2907.22,0,57
7645,WC_JONES,2907.31,0,164
7646,WC_JONES,2907.311,0,1
7647,WC_JONES,2907.32,0,304
7648,WC_JONES,2907.321,0,7
7649,WC_JONES,2907.322,0,249
7650,WC_JONES,2907.323,0,217
7651,WC_JONES,2909.02,0,196
7652,WC_JONES,2909.03,0,135
7653,WC_JONES,2909.04,0,1082
7654,WC_JONES,2909.05,0,1585
7655,WC_JONES,2909.06,2,2885
7656,WC_JONES,2909.09,0,4
7657,WC_JONES,2909.22,0,0
7658,WC_JONES,2909.23,0,6
7659,WC_JONES,2909.24,0,1
7660,WC_JONES,2909.26,0,0
7661,WC_JONES,2909.27,0,1
7662,WC_JONES,2913.02,5,11775
7663,WC_JONES,2913.03,1,759
7664,WC_JONES,2911.01,0,1999
7665,WC_JONES,2911.02,2,2966
7666,WC_JONES,2911.11,2,1355
7667,WC_JONES,2911.12,2,4536
7668,WC_JONES,2911.13,0,1953
7669,WC_JONES,2913.07,0,0
7670,WC_JONES,2913.04,0,107
7671,WC_JONES,2903.11,7,6639
7672,WC_JONES,2903.12,0,1765
7673,WC_JONES,2911.21,0,459
7674,WC_JONES,2913.05,0,318
7675,WC_JONES,2903.13,5,3694
7676,WC_JONES,2903.21,2,2701
7677,WC_JONES,2903.211,1,759
7678,WC_JONES,2903.31,0,0
7679,WC_JONES,2903.32,0,0
7680,WC_JONES,4511.19,0,0
7681,WC_JONES,2905.11,1,35
7682,WC_JONES,2905.32,0,10
7683,WC_JONES,2907.09,0,51
7684,WC_JONES,2909.02,0,196
7685,WC_JONES,2919.21,0,1023
7686,WC_JONES,2913.11,0,334
7687,WC_JONES,2913.21,0,837
7688,WC_JONES,2913.30,0,0
7689,WC_JONES,2913.31,0,1804
7690,WC_JONES,2913.40,0,4
7691,WC_JONES,2913.401,0,1
7692,WC_JONES,2913.42,0,1020
7693,WC_JONES,2913.421,0,0
7694,WC_JONES,2913.44,0,2
7695,WC_JONES,2913.46,1,323
7696,WC_JONES,2913.47,0,34
7697,WC_JONES,2913.48,0,39
7698,WC_JONES,2913.49,1,908
7699,WC_JONES,2913.51,4,3905
7700,WC_JONES,2915.02,0,25
7701,WC_JONES,2917.01,0,24
7702,WC_JONES,2917.02,0,55
7703,WC_JONES,2917.11,0,150
7704,WC_JONES,2917.21,0,504
7705,WC_JONES,2917.211,0,0
7706,WC_JONES,2917.31,0,97
7707,WC_JONES,2919.01,0,0
7708,WC_JONES,2919.10,0,0
7709,WC_JONES,2919.22,4,2274
7710,WC_JONES,2919.21,0,1023
7711,WC_JONES,2919.23,0,42
7712,WC_JONES,2919.25,8,7190
7713,WC_JONES,2919.27,1,423
7714,WC_JONES,2921.02,0,43
7715,WC_JONES,2921.03,0,66
7716,WC_JONES,2921.04,0,672
7717,WC_JONES,2921.11,0,8
7718,WC_JONES,2921.12,2,1916
